company_id|fiscal_year|rule|category|explanation
HDFCLIFE|2013|ROE_SOURCE_VARIANCE|data source issue|computed=33.43, source_display=11.4
HDFCLIFE|2013|ROCE_SOURCE_VARIANCE|version difference|computed=1012.64, source_display=6.61
HDFCLIFE|2014|OPM_MISMATCH|formula discrepancy|computed=96.48, source=605.0
HDFCLIFE|2014|ROE_SOURCE_VARIANCE|data source issue|computed=37.60, source_display=11.4
HDFCLIFE|2014|ROCE_SOURCE_VARIANCE|version difference|computed=859.18, source_display=6.61
HDFCLIFE|2015|OPM_MISMATCH|formula discrepancy|computed=96.79, source=874.0
HDFCLIFE|2015|ROE_SOURCE_VARIANCE|data source issue|computed=30.93, source_display=11.4
HDFCLIFE|2015|ROCE_SOURCE_VARIANCE|version difference|computed=1036.76, source_display=6.61
HDFCLIFE|2016|OPM_MISMATCH|formula discrepancy|computed=94.74, source=953.0
HDFCLIFE|2016|ROE_SOURCE_VARIANCE|data source issue|computed=26.33, source_display=11.4
HDFCLIFE|2016|ROCE_SOURCE_VARIANCE|version difference|computed=554.04, source_display=6.61
HDFCLIFE|2017|OPM_MISMATCH|formula discrepancy|computed=96.83, source=972.0
HDFCLIFE|2017|ROE_SOURCE_VARIANCE|data source issue|computed=23.18, source_display=11.4
HDFCLIFE|2017|ROCE_SOURCE_VARIANCE|version difference|computed=775.67, source_display=6.61
HDFCLIFE|2018|OPM_MISMATCH|formula discrepancy|computed=96.67, source=1074.0
HDFCLIFE|2018|ROE_SOURCE_VARIANCE|data source issue|computed=23.53, source_display=11.4
HDFCLIFE|2018|ROCE_SOURCE_VARIANCE|version difference|computed=662.89, source_display=6.61
HDFCLIFE|2019|OPM_MISMATCH|formula discrepancy|computed=96.87, source=1215.0
HDFCLIFE|2019|ROE_SOURCE_VARIANCE|data source issue|computed=22.65, source_display=11.4
HDFCLIFE|2019|ROCE_SOURCE_VARIANCE|version difference|computed=667.19, source_display=6.61
HDFCLIFE|2020|OPM_MISMATCH|formula discrepancy|computed=96.12, source=1141.0
HDFCLIFE|2020|ROE_SOURCE_VARIANCE|data source issue|computed=19.05, source_display=11.4
HDFCLIFE|2020|ROCE_SOURCE_VARIANCE|version difference|computed=414.91, source_display=6.61
HDFCLIFE|2021|OPM_MISMATCH|formula discrepancy|computed=98.27, source=1235.0
HDFCLIFE|2021|ROCE_SOURCE_VARIANCE|version difference|computed=760.78, source_display=6.61
HDFCLIFE|2022|OPM_MISMATCH|formula discrepancy|computed=98.84, source=778.0
HDFCLIFE|2022|ROCE_SOURCE_VARIANCE|version difference|computed=409.21, source_display=6.61
HDFCLIFE|2023|OPM_MISMATCH|formula discrepancy|computed=99.89, source=80.0
HDFCLIFE|2023|ROCE_SOURCE_VARIANCE|version difference|computed=502.95, source_display=6.61
HDFCLIFE|2024|OPM_MISMATCH|formula discrepancy|computed=99.48, source=531.0
HDFCLIFE|2024|ROCE_SOURCE_VARIANCE|version difference|computed=646.47, source_display=6.61
HINDALCO|2013|OPM_MISMATCH|formula discrepancy|computed=90.40, source=7699.0
HINDALCO|2013|ROCE_SOURCE_VARIANCE|version difference|computed=78.57, source_display=11.3
HINDALCO|2014|OPM_MISMATCH|formula discrepancy|computed=90.85, source=8024.0
HINDALCO|2014|ROCE_SOURCE_VARIANCE|version difference|computed=75.63, source_display=11.3
HINDALCO|2015|OPM_MISMATCH|formula discrepancy|computed=91.52, source=8844.0
HINDALCO|2015|ROE_SOURCE_VARIANCE|data source issue|computed=0.68, source_display=10.2
HINDALCO|2015|ROCE_SOURCE_VARIANCE|version difference|computed=89.37, source_display=11.3
HINDALCO|2016|OPM_MISMATCH|formula discrepancy|computed=92.12, source=7778.0
HINDALCO|2016|ROE_SOURCE_VARIANCE|data source issue|computed=-1.73, source_display=10.2
HINDALCO|2016|ROCE_SOURCE_VARIANCE|version difference|computed=84.12, source_display=11.3
HINDALCO|2017|OPM_MISMATCH|formula discrepancy|computed=87.71, source=12317.0
HINDALCO|2017|ROE_SOURCE_VARIANCE|data source issue|computed=4.09, source_display=10.2
HINDALCO|2017|ROCE_SOURCE_VARIANCE|version difference|computed=79.98, source_display=11.3
HINDALCO|2018|OPM_MISMATCH|formula discrepancy|computed=88.11, source=13695.0
HINDALCO|2018|ROCE_SOURCE_VARIANCE|version difference|computed=94.93, source_display=11.3
HINDALCO|2019|OPM_MISMATCH|formula discrepancy|computed=88.12, source=15511.0
HINDALCO|2019|ROCE_SOURCE_VARIANCE|version difference|computed=104.66, source_display=11.3
HINDALCO|2020|OPM_MISMATCH|formula discrepancy|computed=87.89, source=14306.0
HINDALCO|2020|ROCE_SOURCE_VARIANCE|version difference|computed=81.95, source_display=11.3
HINDALCO|2021|OPM_MISMATCH|formula discrepancy|computed=86.70, source=17559.0
HINDALCO|2021|ROCE_SOURCE_VARIANCE|version difference|computed=85.59, source_display=11.3
HINDALCO|2022|OPM_MISMATCH|formula discrepancy|computed=85.47, source=28347.0
HINDALCO|2022|ROE_SOURCE_VARIANCE|data source issue|computed=17.56, source_display=10.2
HINDALCO|2022|ROCE_SOURCE_VARIANCE|version difference|computed=116.86, source_display=11.3
HINDALCO|2023|OPM_MISMATCH|formula discrepancy|computed=89.85, source=22666.0
HINDALCO|2023|ROCE_SOURCE_VARIANCE|version difference|computed=129.30, source_display=11.3
HINDALCO|2024|OPM_MISMATCH|formula discrepancy|computed=88.95, source=23872.0
HINDALCO|2024|ROCE_SOURCE_VARIANCE|version difference|computed=118.21, source_display=11.3
HINDUNILVR|2013|OPM_MISMATCH|formula discrepancy|computed=84.37, source=4220.0
HINDUNILVR|2013|ROE_SOURCE_VARIANCE|data source issue|computed=134.00, source_display=20.2
HINDUNILVR|2013|ROCE_SOURCE_VARIANCE|version difference|computed=788.93, source_display=27.2
HINDUNILVR|2014|OPM_MISMATCH|formula discrepancy|computed=83.72, source=4759.0
HINDUNILVR|2014|ROE_SOURCE_VARIANCE|data source issue|computed=111.85, source_display=20.2
HINDUNILVR|2014|ROCE_SOURCE_VARIANCE|version difference|computed=683.53, source_display=27.2
HINDUNILVR|2015|OPM_MISMATCH|formula discrepancy|computed=83.07, source=5412.0
HINDUNILVR|2015|ROE_SOURCE_VARIANCE|data source issue|computed=108.67, source_display=20.2
HINDUNILVR|2015|ROCE_SOURCE_VARIANCE|version difference|computed=653.00, source_display=27.2
HINDUNILVR|2016|OPM_MISMATCH|formula discrepancy|computed=81.64, source=5910.0
HINDUNILVR|2016|ROE_SOURCE_VARIANCE|data source issue|computed=63.15, source_display=20.2
HINDUNILVR|2016|ROCE_SOURCE_VARIANCE|version difference|computed=389.54, source_display=27.2
HINDUNILVR|2017|OPM_MISMATCH|formula discrepancy|computed=80.92, source=6328.0
HINDUNILVR|2017|ROE_SOURCE_VARIANCE|data source issue|computed=66.58, source_display=20.2
HINDUNILVR|2017|ROCE_SOURCE_VARIANCE|version difference|computed=382.47, source_display=27.2
HINDUNILVR|2018|OPM_MISMATCH|formula discrepancy|computed=78.90, source=7499.0
HINDUNILVR|2018|ROE_SOURCE_VARIANCE|data source issue|computed=71.79, source_display=20.2
HINDUNILVR|2018|ROCE_SOURCE_VARIANCE|version difference|computed=385.48, source_display=27.2
HINDUNILVR|2019|OPM_MISMATCH|formula discrepancy|computed=77.41, source=8880.0
HINDUNILVR|2019|ROE_SOURCE_VARIANCE|data source issue|computed=77.03, source_display=20.2
HINDUNILVR|2019|ROCE_SOURCE_VARIANCE|version difference|computed=382.29, source_display=27.2
HINDUNILVR|2020|OPM_MISMATCH|formula discrepancy|computed=75.21, source=9861.0
HINDUNILVR|2020|ROE_SOURCE_VARIANCE|data source issue|computed=82.10, source_display=20.2
HINDUNILVR|2020|ROCE_SOURCE_VARIANCE|version difference|computed=363.92, source_display=27.2
HINDUNILVR|2021|OPM_MISMATCH|formula discrepancy|computed=75.28, source=11626.0
HINDUNILVR|2021|ROCE_SOURCE_VARIANCE|version difference|computed=74.31, source_display=27.2
HINDUNILVR|2022|OPM_MISMATCH|formula discrepancy|computed=75.49, source=12857.0
HINDUNILVR|2022|ROCE_SOURCE_VARIANCE|version difference|computed=79.06, source_display=27.2
HINDUNILVR|2023|OPM_MISMATCH|formula discrepancy|computed=76.65, source=14147.0
HINDUNILVR|2023|ROCE_SOURCE_VARIANCE|version difference|computed=90.17, source_display=27.2
HINDUNILVR|2024|OPM_MISMATCH|formula discrepancy|computed=76.32, source=14659.0
HINDUNILVR|2024|ROCE_SOURCE_VARIANCE|version difference|computed=89.68, source_display=27.2
ICICIBANK|2013|OPM_MISMATCH|formula discrepancy|computed=70.59, source=-15085.0
ICICIBANK|2014|OPM_MISMATCH|formula discrepancy|computed=66.40, source=-13084.0
ICICIBANK|2015|OPM_MISMATCH|formula discrepancy|computed=70.53, source=-16120.0
ICICIBANK|2016|OPM_MISMATCH|formula discrepancy|computed=88.12, source=-26955.0
ICICIBANK|2016|ROE_SOURCE_VARIANCE|data source issue|computed=11.61, source_display=18.8
ICICIBANK|2017|OPM_MISMATCH|formula discrepancy|computed=104.76, source=-37737.0
ICICIBANK|2017|ROE_SOURCE_VARIANCE|data source issue|computed=10.84, source_display=18.8
ICICIBANK|2018|OPM_MISMATCH|formula discrepancy|computed=117.12, source=-44906.0
ICICIBANK|2018|ROE_SOURCE_VARIANCE|data source issue|computed=8.23, source_display=18.8
ICICIBANK|2019|OPM_MISMATCH|formula discrepancy|computed=116.38, source=-50971.0
ICICIBANK|2019|ROE_SOURCE_VARIANCE|data source issue|computed=4.98, source_display=18.8
ICICIBANK|2020|OPM_MISMATCH|formula discrepancy|computed=100.62, source=-45190.0
ICICIBANK|2020|ROE_SOURCE_VARIANCE|data source issue|computed=9.13, source_display=18.8
ICICIBANK|2021|OPM_MISMATCH|formula discrepancy|computed=102.41, source=-44805.0
ICICIBANK|2021|ROE_SOURCE_VARIANCE|data source issue|computed=12.92, source_display=18.8
ICICIBANK|2022|OPM_MISMATCH|formula discrepancy|computed=84.69, source=-26558.0
ICICIBANK|2023|OPM_MISMATCH|formula discrepancy|computed=72.57, source=-17341.0
ICICIBANK|2024|OPM_MISMATCH|formula discrepancy|computed=62.41, source=-14152.0
INFY|2013|ROE_SOURCE_VARIANCE|data source issue|computed=24.82, source_display=31.8
INFY|2014|ROE_SOURCE_VARIANCE|data source issue|computed=23.93, source_display=31.8
INFY|2015|ROE_SOURCE_VARIANCE|data source issue|computed=24.39, source_display=31.8
INFY|2016|ROE_SOURCE_VARIANCE|data source issue|computed=21.85, source_display=31.8
INFY|2016|ROCE_SOURCE_VARIANCE|version difference|computed=32.71, source_display=40.0
INFY|2017|ROE_SOURCE_VARIANCE|data source issue|computed=20.81, source_display=31.8
INFY|2017|ROCE_SOURCE_VARIANCE|version difference|computed=31.39, source_display=40.0
INFY|2018|ROE_SOURCE_VARIANCE|data source issue|computed=24.69, source_display=31.8
INFY|2018|ROCE_SOURCE_VARIANCE|version difference|computed=34.09, source_display=40.0
INFY|2019|ROE_SOURCE_VARIANCE|data source issue|computed=23.73, source_display=31.8
INFY|2020|ROE_SOURCE_VARIANCE|data source issue|computed=25.42, source_display=31.8
INFY|2021|ROE_SOURCE_VARIANCE|data source issue|computed=25.44, source_display=31.8
INFY|2023|ROCE_SOURCE_VARIANCE|version difference|computed=45.20, source_display=40.0
IOC|2013|ROE_SOURCE_VARIANCE|data source issue|computed=5.75, source_display=25.44
IOC|2013|ROCE_SOURCE_VARIANCE|version difference|computed=11.37, source_display=21.31
IOC|2014|ROE_SOURCE_VARIANCE|data source issue|computed=10.26, source_display=25.44
IOC|2014|ROCE_SOURCE_VARIANCE|version difference|computed=13.69, source_display=21.31
IOC|2015|ROE_SOURCE_VARIANCE|data source issue|computed=7.08, source_display=25.44
IOC|2015|ROCE_SOURCE_VARIANCE|version difference|computed=12.29, source_display=21.31
IOC|2016|ROE_SOURCE_VARIANCE|data source issue|computed=13.80, source_display=25.44
IOC|2017|ROE_SOURCE_VARIANCE|data source issue|computed=19.97, source_display=25.44
IOC|2018|ROE_SOURCE_VARIANCE|data source issue|computed=19.87, source_display=25.44
IOC|2019|ROE_SOURCE_VARIANCE|data source issue|computed=15.36, source_display=25.44
IOC|2020|ROE_SOURCE_VARIANCE|data source issue|computed=-1.97, source_display=25.44
IOC|2020|ROCE_SOURCE_VARIANCE|version difference|computed=3.95, source_display=21.31
IOC|2021|ROE_SOURCE_VARIANCE|data source issue|computed=19.46, source_display=25.44
IOC|2022|ROE_SOURCE_VARIANCE|data source issue|computed=19.27, source_display=25.44
IOC|2023|ROE_SOURCE_VARIANCE|data source issue|computed=8.38, source_display=25.44
IOC|2023|ROCE_SOURCE_VARIANCE|version difference|computed=12.40, source_display=21.31
IRFC|2016|ROE_SOURCE_VARIANCE|data source issue|computed=7.37, source_display=13.7
IRFC|2017|ROE_SOURCE_VARIANCE|data source issue|computed=7.78, source_display=13.7
ITC|2013|ROCE_SOURCE_VARIANCE|version difference|computed=51.90, source_display=34.76
ITC|2014|ROCE_SOURCE_VARIANCE|version difference|computed=51.12, source_display=34.76
ITC|2015|ROCE_SOURCE_VARIANCE|version difference|computed=48.37, source_display=34.76
ITC|2016|ROE_SOURCE_VARIANCE|data source issue|computed=22.26, source_display=29.47
ITC|2017|ROE_SOURCE_VARIANCE|data source issue|computed=22.57, source_display=29.47
ITC|2018|ROE_SOURCE_VARIANCE|data source issue|computed=21.89, source_display=29.47
ITC|2019|ROE_SOURCE_VARIANCE|data source issue|computed=21.70, source_display=29.47
ITC|2020|ROE_SOURCE_VARIANCE|data source issue|computed=23.89, source_display=29.47
ITC|2021|ROE_SOURCE_VARIANCE|data source issue|computed=22.18, source_display=29.47
ITC|2023|ROCE_SOURCE_VARIANCE|version difference|computed=40.03, source_display=34.76
JINDALSTEL|2014|ROE_SOURCE_VARIANCE|data source issue|computed=8.39, source_display=14.1
JINDALSTEL|2015|ROE_SOURCE_VARIANCE|data source issue|computed=-6.90, source_display=14.1
JINDALSTEL|2015|ROCE_SOURCE_VARIANCE|version difference|computed=6.11, source_display=13.2
JINDALSTEL|2016|ROE_SOURCE_VARIANCE|data source issue|computed=-9.52, source_display=14.1
JINDALSTEL|2016|ROCE_SOURCE_VARIANCE|version difference|computed=4.24, source_display=13.2
JINDALSTEL|2017|ROE_SOURCE_VARIANCE|data source issue|computed=-8.45, source_display=14.1
JINDALSTEL|2017|ROCE_SOURCE_VARIANCE|version difference|computed=5.73, source_display=13.2
JINDALSTEL|2018|ROE_SOURCE_VARIANCE|data source issue|computed=-5.32, source_display=14.1
JINDALSTEL|2018|ROCE_SOURCE_VARIANCE|version difference|computed=8.02, source_display=13.2
JINDALSTEL|2019|ROE_SOURCE_VARIANCE|data source issue|computed=-7.52, source_display=14.1
JINDALSTEL|2020|ROE_SOURCE_VARIANCE|data source issue|computed=-1.24, source_display=14.1
JINDALSTEL|2021|ROCE_SOURCE_VARIANCE|version difference|computed=18.22, source_display=13.2
JINDALSTEL|2022|ROCE_SOURCE_VARIANCE|version difference|computed=27.84, source_display=13.2
JIOFIN|2023|OPM_MISMATCH|formula discrepancy|computed=86.67, source=88.0
JSWSTEEL|2013|ROE_SOURCE_VARIANCE|data source issue|computed=5.44, source_display=11.66
JSWSTEEL|2014|ROE_SOURCE_VARIANCE|data source issue|computed=1.90, source_display=11.66
JSWSTEEL|2016|ROE_SOURCE_VARIANCE|data source issue|computed=-2.54, source_display=11.66
JSWSTEEL|2016|ROCE_SOURCE_VARIANCE|version difference|computed=7.28, source_display=13.36
JSWSTEEL|2017|ROCE_SOURCE_VARIANCE|version difference|computed=18.68, source_display=13.36
JSWSTEEL|2018|ROE_SOURCE_VARIANCE|data source issue|computed=21.83, source_display=11.66
JSWSTEEL|2018|ROCE_SOURCE_VARIANCE|version difference|computed=21.87, source_display=13.36
JSWSTEEL|2019|ROE_SOURCE_VARIANCE|data source issue|computed=21.62, source_display=11.66
JSWSTEEL|2019|ROCE_SOURCE_VARIANCE|version difference|computed=23.27, source_display=13.36
JSWSTEEL|2021|ROE_SOURCE_VARIANCE|data source issue|computed=16.84, source_display=11.66
JSWSTEEL|2021|ROCE_SOURCE_VARIANCE|version difference|computed=18.92, source_display=13.36
JSWSTEEL|2022|ROE_SOURCE_VARIANCE|data source issue|computed=31.11, source_display=11.66
JSWSTEEL|2022|ROCE_SOURCE_VARIANCE|version difference|computed=29.18, source_display=13.36
JSWSTEEL|2023|ROE_SOURCE_VARIANCE|data source issue|computed=6.30, source_display=11.66
KOTAKBANK|2013|OPM_MISMATCH|formula discrepancy|computed=60.92, source=-1789.0
KOTAKBANK|2014|OPM_MISMATCH|formula discrepancy|computed=58.84, source=-1379.0
KOTAKBANK|2015|OPM_MISMATCH|formula discrepancy|computed=72.96, source=-3366.0
KOTAKBANK|2016|OPM_MISMATCH|formula discrepancy|computed=56.57, source=-2263.0
KOTAKBANK|2017|OPM_MISMATCH|formula discrepancy|computed=66.44, source=-3965.0
KOTAKBANK|2018|OPM_MISMATCH|formula discrepancy|computed=66.87, source=-4141.0
KOTAKBANK|2019|OPM_MISMATCH|formula discrepancy|computed=66.23, source=-5114.0
KOTAKBANK|2020|OPM_MISMATCH|formula discrepancy|computed=67.45, source=-5005.0
KOTAKBANK|2021|OPM_MISMATCH|formula discrepancy|computed=90.83, source=-9958.0
KOTAKBANK|2022|OPM_MISMATCH|formula discrepancy|computed=90.98, source=-8512.0
KOTAKBANK|2023|OPM_MISMATCH|formula discrepancy|computed=79.44, source=-5746.0
KOTAKBANK|2024|OPM_MISMATCH|formula discrepancy|computed=83.67, source=-13382.0
LODHA|2016|ROE_SOURCE_VARIANCE|data source issue|computed=17.69, source_display=10.7
LODHA|2019|ROE_SOURCE_VARIANCE|data source issue|computed=42.80, source_display=10.7
LODHA|2020|ROE_SOURCE_VARIANCE|data source issue|computed=16.30, source_display=10.7
LODHA|2021|ROE_SOURCE_VARIANCE|data source issue|computed=1.04, source_display=10.7
LODHA|2021|ROCE_SOURCE_VARIANCE|version difference|computed=5.45, source_display=11.1
LODHA|2023|ROE_SOURCE_VARIANCE|data source issue|computed=3.87, source_display=10.7
LODHA|2023|ROCE_SOURCE_VARIANCE|version difference|computed=4.73, source_display=11.1
LT|2013|ROE_SOURCE_VARIANCE|data source issue|computed=395.15, source_display=10.49
LT|2013|ROCE_SOURCE_VARIANCE|version difference|computed=884.74, source_display=17.18
LT|2014|ROE_SOURCE_VARIANCE|data source issue|computed=303.42, source_display=10.49
LT|2014|ROCE_SOURCE_VARIANCE|version difference|computed=896.69, source_display=17.18
LT|2015|ROE_SOURCE_VARIANCE|data source issue|computed=245.11, source_display=10.49
LT|2015|ROCE_SOURCE_VARIANCE|version difference|computed=762.30, source_display=17.18
LT|2016|ROE_SOURCE_VARIANCE|data source issue|computed=216.09, source_display=10.49
LT|2016|ROCE_SOURCE_VARIANCE|version difference|computed=766.28, source_display=17.18
LT|2017|ROE_SOURCE_VARIANCE|data source issue|computed=206.30, source_display=10.49
LT|2017|ROCE_SOURCE_VARIANCE|version difference|computed=575.25, source_display=17.18
LT|2018|ROE_SOURCE_VARIANCE|data source issue|computed=207.36, source_display=10.49
LT|2018|ROCE_SOURCE_VARIANCE|version difference|computed=558.96, source_display=17.18
LT|2019|ROE_SOURCE_VARIANCE|data source issue|computed=208.81, source_display=10.49
LT|2019|ROCE_SOURCE_VARIANCE|version difference|computed=522.52, source_display=17.18
LT|2020|ROE_SOURCE_VARIANCE|data source issue|computed=201.59, source_display=10.49
LT|2020|ROCE_SOURCE_VARIANCE|version difference|computed=436.48, source_display=17.18
LT|2021|ROE_SOURCE_VARIANCE|data source issue|computed=176.90, source_display=10.49
LT|2021|ROCE_SOURCE_VARIANCE|version difference|computed=389.67, source_display=17.18
LT|2022|ROE_SOURCE_VARIANCE|data source issue|computed=72.92, source_display=10.49
LT|2022|ROCE_SOURCE_VARIANCE|version difference|computed=183.40, source_display=17.18
LT|2023|ROE_SOURCE_VARIANCE|data source issue|computed=75.52, source_display=10.49
LT|2023|ROCE_SOURCE_VARIANCE|version difference|computed=165.76, source_display=17.18
LT|2024|ROE_SOURCE_VARIANCE|data source issue|computed=77.67, source_display=10.49
LT|2024|ROCE_SOURCE_VARIANCE|version difference|computed=152.62, source_display=17.18
M&M|2013|ROCE_SOURCE_VARIANCE|version difference|computed=20.46, source_display=26.98
M&M|2014|ROCE_SOURCE_VARIANCE|version difference|computed=18.71, source_display=26.98
M&M|2015|ROCE_SOURCE_VARIANCE|version difference|computed=15.04, source_display=26.98
M&M|2016|ROCE_SOURCE_VARIANCE|version difference|computed=16.87, source_display=26.98
M&M|2017|ROCE_SOURCE_VARIANCE|version difference|computed=16.31, source_display=26.98
M&M|2018|ROCE_SOURCE_VARIANCE|version difference|computed=18.98, source_display=26.98
M&M|2019|ROCE_SOURCE_VARIANCE|version difference|computed=16.14, source_display=26.98
M&M|2020|ROE_SOURCE_VARIANCE|data source issue|computed=-0.80, source_display=17.99
M&M|2020|ROCE_SOURCE_VARIANCE|version difference|computed=9.05, source_display=26.98
M&M|2021|ROE_SOURCE_VARIANCE|data source issue|computed=3.64, source_display=17.99
M&M|2021|ROCE_SOURCE_VARIANCE|version difference|computed=10.34, source_display=26.98
M&M|2022|ROCE_SOURCE_VARIANCE|version difference|computed=14.34, source_display=26.98
M&M|2023|ROCE_SOURCE_VARIANCE|version difference|computed=16.31, source_display=26.98
M&M|2024|ROCE_SOURCE_VARIANCE|version difference|computed=16.12, source_display=26.98
MARUTI|2015|ROCE_SOURCE_VARIANCE|version difference|computed=30.86, source_display=23.67
MARUTI|2016|ROCE_SOURCE_VARIANCE|version difference|computed=34.00, source_display=23.67
MARUTI|2017|ROCE_SOURCE_VARIANCE|version difference|computed=34.13, source_display=23.67
MARUTI|2018|ROCE_SOURCE_VARIANCE|version difference|computed=33.44, source_display=23.67
MARUTI|2019|ROCE_SOURCE_VARIANCE|version difference|computed=29.04, source_display=23.67
MARUTI|2021|ROE_SOURCE_VARIANCE|data source issue|computed=8.36, source_display=15.75
MARUTI|2021|ROCE_SOURCE_VARIANCE|version difference|computed=15.94, source_display=23.67
MARUTI|2022|ROE_SOURCE_VARIANCE|data source issue|computed=7.01, source_display=15.75
MARUTI|2022|ROCE_SOURCE_VARIANCE|version difference|computed=13.65, source_display=23.67
MOTHERSON|2013|ROE_SOURCE_VARIANCE|data source issue|computed=19.75, source_display=11.8
MOTHERSON|2013|ROCE_SOURCE_VARIANCE|version difference|computed=25.00, source_display=13.7
MOTHERSON|2014|ROE_SOURCE_VARIANCE|data source issue|computed=37.07, source_display=11.8
MOTHERSON|2014|ROCE_SOURCE_VARIANCE|version difference|computed=34.72, source_display=13.7
MOTHERSON|2015|ROE_SOURCE_VARIANCE|data source issue|computed=38.87, source_display=11.8
MOTHERSON|2015|ROCE_SOURCE_VARIANCE|version difference|computed=36.14, source_display=13.7
MOTHERSON|2016|ROE_SOURCE_VARIANCE|data source issue|computed=40.35, source_display=11.8
MOTHERSON|2016|ROCE_SOURCE_VARIANCE|version difference|computed=35.59, source_display=13.7
MOTHERSON|2017|ROE_SOURCE_VARIANCE|data source issue|computed=26.26, source_display=11.8
MOTHERSON|2017|ROCE_SOURCE_VARIANCE|version difference|computed=24.26, source_display=13.7
MOTHERSON|2018|ROE_SOURCE_VARIANCE|data source issue|computed=22.87, source_display=11.8
MOTHERSON|2018|ROCE_SOURCE_VARIANCE|version difference|computed=25.93, source_display=13.7
MOTHERSON|2019|ROE_SOURCE_VARIANCE|data source issue|computed=19.14, source_display=11.8
MOTHERSON|2019|ROCE_SOURCE_VARIANCE|version difference|computed=25.25, source_display=13.7
MOTHERSON|2020|ROCE_SOURCE_VARIANCE|version difference|computed=21.71, source_display=13.7
MOTHERSON|2021|ROCE_SOURCE_VARIANCE|version difference|computed=20.16, source_display=13.7
MOTHERSON|2022|ROE_SOURCE_VARIANCE|data source issue|computed=5.74, source_display=11.8
MOTHERSON|2024|ROCE_SOURCE_VARIANCE|version difference|computed=20.54, source_display=13.7
NESTLEIND|2013|ROE_SOURCE_VARIANCE|data source issue|computed=47.17, source_display=135.61
NESTLEIND|2013|ROCE_SOURCE_VARIANCE|version difference|computed=57.49, source_display=185.43
NESTLEIND|2014|ROE_SOURCE_VARIANCE|data source issue|computed=41.77, source_display=135.61
NESTLEIND|2014|ROCE_SOURCE_VARIANCE|version difference|computed=74.41, source_display=185.43
NESTLEIND|2015|ROE_SOURCE_VARIANCE|data source issue|computed=19.99, source_display=135.61
NESTLEIND|2015|ROCE_SOURCE_VARIANCE|version difference|computed=41.06, source_display=185.43
NESTLEIND|2016|ROE_SOURCE_VARIANCE|data source issue|computed=30.50, source_display=135.61
NESTLEIND|2016|ROCE_SOURCE_VARIANCE|version difference|computed=60.03, source_display=185.43
NESTLEIND|2017|ROE_SOURCE_VARIANCE|data source issue|computed=35.82, source_display=135.61
NESTLEIND|2017|ROCE_SOURCE_VARIANCE|version difference|computed=65.82, source_display=185.43
NESTLEIND|2018|ROE_SOURCE_VARIANCE|data source issue|computed=43.75, source_display=135.61
NESTLEIND|2018|ROCE_SOURCE_VARIANCE|version difference|computed=77.59, source_display=185.43
NESTLEIND|2019|ROE_SOURCE_VARIANCE|data source issue|computed=102.61, source_display=135.61
NESTLEIND|2019|ROCE_SOURCE_VARIANCE|version difference|computed=150.59, source_display=185.43
NESTLEIND|2020|ROE_SOURCE_VARIANCE|data source issue|computed=103.12, source_display=135.61
NESTLEIND|2020|ROCE_SOURCE_VARIANCE|version difference|computed=154.57, source_display=185.43
NESTLEIND|2021|ROE_SOURCE_VARIANCE|data source issue|computed=108.84, source_display=135.61
NESTLEIND|2021|ROCE_SOURCE_VARIANCE|version difference|computed=155.97, source_display=185.43
NESTLEIND|2022|ROE_SOURCE_VARIANCE|data source issue|computed=97.23, source_display=135.61
NESTLEIND|2022|ROCE_SOURCE_VARIANCE|version difference|computed=139.67, source_display=185.43
NESTLEIND|2023|ROE_SOURCE_VARIANCE|data source issue|computed=121.96, source_display=135.61
NESTLEIND|2023|ROCE_SOURCE_VARIANCE|version difference|computed=168.02, source_display=185.43
NESTLEIND|2024|ROE_SOURCE_VARIANCE|data source issue|computed=117.75, source_display=135.61
NESTLEIND|2024|ROCE_SOURCE_VARIANCE|version difference|computed=162.06, source_display=185.43
ONGC|2013|ROCE_SOURCE_VARIANCE|version difference|computed=28.28, source_display=19.71
ONGC|2014|ROCE_SOURCE_VARIANCE|version difference|computed=25.44, source_display=19.71
ONGC|2016|ROE_SOURCE_VARIANCE|data source issue|computed=6.62, source_display=14.32
ONGC|2019|ROCE_SOURCE_VARIANCE|version difference|computed=25.99, source_display=19.71
ONGC|2020|ROE_SOURCE_VARIANCE|data source issue|computed=5.59, source_display=14.32
PFC|2013|ROCE_SOURCE_VARIANCE|version difference|computed=3.68, source_display=9.96
PFC|2014|ROCE_SOURCE_VARIANCE|version difference|computed=4.09, source_display=9.96
PFC|2015|ROCE_SOURCE_VARIANCE|version difference|computed=3.84, source_display=9.96
PFC|2016|ROCE_SOURCE_VARIANCE|version difference|computed=3.88, source_display=9.96
PFC|2017|ROE_SOURCE_VARIANCE|data source issue|computed=6.07, source_display=19.49
PFC|2017|ROCE_SOURCE_VARIANCE|version difference|computed=2.21, source_display=9.96
PFC|2018|ROCE_SOURCE_VARIANCE|version difference|computed=2.45, source_display=9.96
PFC|2019|ROE_SOURCE_VARIANCE|data source issue|computed=26.82, source_display=19.49
PFC|2019|ROCE_SOURCE_VARIANCE|version difference|computed=3.05, source_display=9.96
PFC|2020|ROCE_SOURCE_VARIANCE|version difference|computed=2.19, source_display=9.96
PFC|2021|ROE_SOURCE_VARIANCE|data source issue|computed=25.86, source_display=19.49
PFC|2021|ROCE_SOURCE_VARIANCE|version difference|computed=2.76, source_display=9.96
